area,perimetro,maior-eixo,menor-eixo,arredondamento,area-convexa,extensao
14626,502.356994628906,212.73469543457,88.5833892822266,0.909180104732513,14997,0.581504464149475
11469,429.858001708984,175.509948730469,85.1131973266602,0.8745430111885071,11709,0.7892237901687621
16944,543.1259765625,236.125213623047,92.6810302734375,0.9197486042976379,17189,0.651943027973175
13084,473.766998291016,195.838241577148,86.3799285888672,0.89746880531311,13453,0.588044941425324
9212,384.596008300781,155.83996582031298,76.3069610595703,0.871919393539429,9453,0.659649133682251
9080,396.54000854492205,165.68701171875,70.25222778320311,0.905659556388855,9387,0.578086197376251
10035,398.096984863281,162.661865234375,79.6461181640625,0.871923446655273,10236,0.5980690121650699
10737,412.305999755859,165.551620483398,83.9219284057617,0.8619913458824159,11017,0.614104330539703
10749,412.424987792969,168.11682128906298,82.58827209472659,0.8710156679153441,11012,0.7081027626991271
13121,456.77200317382795,181.998077392578,93.46143341064449,0.858071744441986,13490,0.627318799495697
14274,499.088012695313,214.402526855469,85.24676513671871,0.917558193206787,14559,0.6567288041114809
11706,428.55398559570295,175.84959411621102,85.54583740234371,0.8736963868141171,11944,0.622328519821167
11090,416.014007568359,174.90943908691398,81.36546325683591,0.8852128386497501,11277,0.741706788539887
12219,438.281005859375,182.18772888183602,86.19641876220699,0.88099867105484,12471,0.601772964000702
13050,467.52200317382795,194.898849487305,86.94762420654301,0.894974827766418,13389,0.619775831699371
11322,415.601013183594,164.598052978516,88.8700332641602,0.8417153358459469,11619,0.754045963287354
13290,469.712005615234,197.269256591797,86.32833862304692,0.899161577224731,13570,0.682693779468536
14608,483.161010742188,201.034942626953,93.4607315063477,0.885364294052124,14845,0.6550084948539731
12093,440.43798828125,176.48048400878898,88.96029663085942,0.863656938076019,12421,0.6222599744796751
12159,437.822998046875,177.584533691406,88.5802993774414,0.866713404655457,12377,0.6701388955116271
11481,419.066986083984,170.32955932617202,86.6847076416016,0.8608117699623109,11674,0.741666674613953
11108,416.83401489257795,166.33659362793,86.4592437744141,0.854297161102295,11420,0.680012226104736
12770,451.739990234375,191.073089599609,86.1590957641602,0.8925632238388058,12910,0.580982685089111
17856,530.416015625,223.29235839843702,102.90127563476601,0.8874850273132321,18062,0.79572194814682
11116,409.544006347656,166.38513183593798,86.12647247314449,0.8556026220321659,11313,0.621874153614044
11809,455.0830078125,185.420104980469,83.6137619018555,0.8925531506538391,12318,0.64884614944458
14693,484.56298828125,199.61999511718798,94.80760955810551,0.8800179362297059,15034,0.609162509441376
11769,426.309997558594,176.114593505859,85.9021377563477,0.8729762434959408,11928,0.791193306446075
11742,437.903015136719,182.25706481933602,83.0041809082031,0.8902748227119449,11974,0.588896155357361
10784,424.14401245117205,176.9599609375,78.4612808227539,0.896331608295441,11091,0.6369005441665649
10959,447.233001708984,197.35841369628898,71.0609817504883,0.932928919792175,11133,0.497412860393524
13683,492.975006103516,213.90919494628898,83.1207046508789,0.9214152693748471,14070,0.76126629114151
14523,491.93701171875,205.12512207031202,91.14208221435551,0.895865976810455,14849,0.610005021095276
10984,416.997985839844,171.71765136718798,82.506721496582,0.877006232738495,11199,0.74705845117569
14252,493.114013671875,202.654602050781,91.3096542358398,0.892742156982422,14627,0.563765823841095
11242,427.252014160156,180.30348205566398,80.2529754638672,0.8954811692237851,11402,0.770211040973663
10192,404.182006835937,171.132553100586,76.4744491577148,0.894597589969635,10346,0.610591888427734
11531,445.739013671875,187.977096557617,79.08082580566409,0.907202661037445,11918,0.60542893409729
11734,432.621002197266,177.31726074218798,86.10055541992192,0.8741958737373349,11972,0.6445835828781129
12340,456.39700317382795,189.225067138672,84.4908752441406,0.894778668880463,12624,0.636148035526276
15636,513.226989746094,214.38356018066398,93.9777603149414,0.8987981677055359,15913,0.5662755370140079
14560,501.246002197266,212.106094360352,89.3213119506836,0.907006680965424,14988,0.6895571947097779
11139,423.32400512695295,173.076705932617,82.6897506713867,0.878488421440125,11380,0.7164265513420109
12153,451.210998535156,187.769195556641,83.6488342285156,0.8952881097793579,12497,0.706487596035004
17082,548.445983886719,230.188720703125,95.7575836181641,0.909366428852081,17576,0.592466711997986
14305,491.161010742188,207.871292114258,88.60971069335942,0.904595017433167,14633,0.5795251727104189
17180,547.215026855469,238.435089111328,93.0149459838867,0.920769989490509,17517,0.5722088813781739
12465,451.515014648438,190.454940795898,84.1636962890625,0.8970600366592411,12640,0.5959552526474
11001,415.039001464844,173.104156494141,82.0634002685547,0.880487442016602,11132,0.7896209955215451
11710,424.49099731445295,173.7900390625,86.4989471435547,0.8673372268676759,11880,0.7327910065650941
10841,419.100006103516,166.865173339844,84.3031539916992,0.862992227077484,11258,0.694757759571075
13582,475.85598754882795,195.639694213867,89.24896240234379,0.889882147312164,13890,0.721832454204559
10662,408.28298950195295,162.68098449707,84.3632888793945,0.8550284504890441,10934,0.653148710727692
11068,419.929992675781,174.130096435547,81.8095474243164,0.882763028144836,11242,0.603917717933655
15806,513.844970703125,221.1923828125,91.62950897216801,0.910161972045898,16043,0.574868142604828
12473,470.339996337891,202.442825317383,79.024299621582,0.9206649661064151,12806,0.525976240634918
10972,425.399993896484,178.520156860352,78.7836456298828,0.89735221862793,11192,0.7209409475326541
10451,419.69601440429705,174.233688354492,78.35890197753909,0.893162310123444,10722,0.586871087551117
8501,371.024993896484,153.896255493164,71.5119094848633,0.885480761528015,8738,0.639846444129944
13923,462.700012207031,189.52571105957,94.5252151489258,0.8667480945587159,14186,0.7299465537071229
12340,466.743011474609,196.693542480469,80.8404159545898,0.9116367697715759,12774,0.7444947361946109
9908,432.76901245117205,188.187683105469,67.69534301757811,0.9330593347549442,10205,0.6116804480552671
14887,493.045013427734,199.16491699218798,96.6937026977539,0.874239087104797,15347,0.617128908634186
10085,404.679992675781,168.401062011719,77.3043746948242,0.888410866260529,10342,0.5717120170593261
15375,494.316009521484,204.470733642578,96.9816055297852,0.880360305309296,15631,0.739182710647583
11309,427.65798950195295,176.281463623047,83.0457000732422,0.88208132982254,11508,0.812428176403046
14831,493.760986328125,208.26853942871102,91.5423202514648,0.8982231020927429,15099,0.7902280688285831
16037,523.914001464844,223.0234375,92.5474395751953,0.909836292266846,16404,0.801048934459686
13634,491.179992675781,209.13352966308602,83.7337341308594,0.9163474440574649,14075,0.787910282611847
12344,466.84201049804705,204.108779907227,77.814323425293,0.924476325511932,12596,0.721280813217163
11485,419.40499877929705,175.868118286133,83.6999816894531,0.8794860243797299,11610,0.799846768379211
13467,478.247009277344,204.718505859375,85.1457138061523,0.9094030261039731,13732,0.547773003578186
13909,474.111999511719,197.45837402343798,90.17406463623051,0.889634191989899,14227,0.742962419986725
12643,449.34201049804705,184.778076171875,87.98870849609379,0.879344642162323,12903,0.772044479846954
15074,497.17800903320295,205.63981628418,94.62220001220699,0.8878486752510071,15536,0.721105992794037
15035,506.152008056641,216.935302734375,89.3892364501953,0.9111590385437008,15432,0.609296500682831
13147,468.920013427734,199.227752685547,84.4808044433594,0.905642807483673,13431,0.684739589691162
12598,466.837005615234,199.039138793945,81.8665466308594,0.9114960432052609,13072,0.5754088163375849
11280,421.683013916016,170.830917358398,85.0552215576172,0.867239475250244,11510,0.6054750680923461
14181,485.244995117187,206.85827636718798,87.9433441162109,0.9051284790039059,14423,0.647830069065094
11639,434.60598754882795,178.853332519531,84.306037902832,0.881935715675354,11941,0.6995432376861569
14017,471.81399536132795,194.643447875977,92.3601303100586,0.8802504539489749,14314,0.708788454532623
12161,430.587005615234,171.624755859375,92.0913848876953,0.8438458442687992,12460,0.688696324825287
11981,448.826995849609,190.128997802734,81.3243942260742,0.903905272483826,12154,0.562092423439026
16283,516.736022949219,217.709503173828,96.08863067626949,0.8973292708396908,16649,0.780061304569244
12103,440.610992431641,179.44920349121102,87.91256713867192,0.8717774152755741,12405,0.630200445652008
15607,505.903015136719,208.011016845703,96.8890380859375,0.8848963379859921,16030,0.7249965071678158
10951,415.139007568359,173.75793457031298,81.3004913330078,0.8837839961051941,11116,0.652272343635559
15475,511.796997070313,220.47692871093798,90.2072296142578,0.91246896982193,15734,0.827318906784058
12748,461.888000488281,190.70799255371102,86.6450653076172,0.890831589698792,13158,0.7863311171531681
12524,444.010009765625,179.059509277344,90.16651153564449,0.863962531089783,12746,0.645666837692261
10604,409.191009521484,169.171157836914,80.4268112182617,0.8797606825828549,10780,0.784319519996643
14755,510.138000488281,218.699157714844,86.8123550415039,0.9178407788276669,15025,0.5333260893821721
14339,492.308013916016,205.773162841797,90.8565902709961,0.897242724895477,14818,0.627472460269928
10763,411.28298950195295,168.57058715820298,81.7990188598633,0.8743749856948849,10963,0.7673059105873109
13885,479.287994384766,198.094177246094,90.59051513671879,0.889307141304016,14271,0.787131547927856
14944,490.044006347656,201.346542358398,96.0463180541992,0.878892481327057,15305,0.610657095909119
12502,431.31298828125,172.898132324219,92.5653305053711,0.8446145057678219,12679,0.8081448078155521
10727,425.902008056641,178.714431762695,77.5314407348633,0.900995373725891,10960,0.564341306686401
15200,502.588012695313,214.13380432128898,91.1175308227539,0.904950499534607,15461,0.624127447605133
14379,494.30300903320295,205.526260375977,90.39722442626949,0.898079633712769,14768,0.578864753246307
9516,386.82101440429705,155.524490356445,79.2283554077148,0.8605139255523678,9753,0.6988836526870731
15777,515.684020996094,218.6982421875,93.2050933837891,0.9046378135681149,16111,0.567191541194916
15593,512.427978515625,216.61570739746102,92.9100189208984,0.903344213962555,16050,0.7774730920791629
13029,466.88699340820295,197.72624206543,84.6039276123047,0.9038335680961609,13300,0.610057592391968
12608,440.125,174.60252380371102,93.5251998901367,0.844442427158356,12835,0.631031036376953
14620,493.944000244141,212.266052246094,88.7716751098633,0.908350586891174,14931,0.7241926193237309
13476,478.28298950195295,199.02326965332,87.9296646118164,0.897110641002655,13931,0.599173009395599
13256,462.723999023438,194.14875793457,87.72887420654301,0.892086744308472,13465,0.647423684597015
12861,455.86599731445295,191.82275390625,86.2982864379883,0.893086194992065,13058,0.58672446012497
12573,444.960998535156,180.371505737305,89.7423858642578,0.8674399256706241,12827,0.662923097610474
15276,506.684997558594,212.135681152344,93.06375122070308,0.89863395690918,15574,0.579228758811951
11743,432.546997070313,175.797927856445,86.1815338134766,0.87159276008606,12077,0.733204305171967
11432,428.536987304688,172.693008422852,85.30267333984371,0.8694871664047241,11696,0.6228615045547491
14333,493.898986816406,207.509948730469,89.44615936279301,0.9023303389549259,14772,0.559795320034027
10413,427.368011474609,183.976043701172,72.4298324584961,0.919242560863495,10591,0.771333336830139
14229,485.118988037109,206.597686767578,88.7213287353516,0.903095364570618,14455,0.7451688647270199
12220,436.981994628906,171.41091918945298,92.1452255249023,0.843219637870789,12653,0.6239787340164179
12605,445.692993164063,183.269256591797,88.23682403564449,0.876468062400818,12787,0.6175894141197199
13973,474.007995605469,192.34928894043,93.77914428710942,0.8730972409248349,14354,0.6141977906227111
14324,487.252990722656,195.94514465332,94.8413543701172,0.8750569820404049,14822,0.7574027180671691
13924,498.56201171875,212.061569213867,84.91075134277341,0.916337788105011,14444,0.547499239444733
14874,487.503997802734,204.913391113281,92.8892059326172,0.8913531303405758,15065,0.6144757270812989
12826,452.82199096679705,181.857971191406,91.52682495117192,0.864119112491608,13129,0.606200993061066
11686,441.183990478516,180.696090698242,83.4530410766602,0.8869622349739079,12023,0.5770864486694339
12256,453.464996337891,189.971130371094,83.1052932739258,0.899236559867859,12565,0.583619058132172
10584,437.048004150391,188.44142150878898,72.5480880737305,0.9229207038879391,10936,0.5580512285232541
13779,481.976013183594,200.478576660156,88.84671020507808,0.896436095237732,14192,0.571980059146881
11623,424.359008789063,167.403991699219,90.1330108642578,0.842679142951965,11990,0.7602694630622859
11303,423.954986572266,173.836959838867,83.3764877319336,0.8774737715721129,11527,0.619682013988495
13687,481.744995117188,201.17457580566398,87.9571762084961,0.8993554711341859,13979,0.698316335678101
12184,434.40798950195295,181.74607849121102,85.9719467163086,0.881044566631317,12336,0.728708148002625
15093,509.304992675781,214.428115844727,90.8832778930664,0.905736923217773,15497,0.5726155042648321
11088,421.15701293945295,169.420944213867,85.37567138671879,0.8637466430664059,11373,0.75413179397583
10685,416.71701049804705,173.275146484375,79.70606994628909,0.887920379638672,10871,0.7066798806190491
11501,439.537994384766,182.66307067871102,81.6210250854492,0.894614279270172,11878,0.5833333134651179
11197,429.450012207031,178.21691894531298,81.2773742675781,0.8899496793746949,11461,0.568837642669678
10380,399.05300903320295,161.873672485352,82.765022277832,0.859405934810638,10606,0.68596351146698
11340,420.920989990234,169.635314941406,86.1767196655273,0.861350178718567,11639,0.630630612373352
15705,498.963989257813,208.541168212891,96.63723754882808,0.8861510753631591,16009,0.7736453413963321
14509,496.066009521484,211.13757324218702,88.72329711914058,0.9074243307113651,14836,0.558296144008637
10767,410.622985839844,166.023178100586,83.8867950439453,0.8629603981971741,10978,0.7721600532531742
11758,436.382995605469,177.348602294922,85.9665756225586,0.874662637710571,12190,0.763556063175201
14022,483.01901245117205,204.482955932617,88.5692672729492,0.901327788829803,14358,0.7047293782234191
10215,401.484008789063,164.242599487305,80.2156143188477,0.8726214766502379,10435,0.682228028774262
13982,479.785003662109,204.542388916016,88.2796478271484,0.902067065238953,14221,0.772913217544556
13269,458.493988037109,183.404357910156,93.3401412963867,0.8608073592185971,13619,0.6107428669929499
11144,410.343994140625,164.09407043457,87.6636810302734,0.8453402519226071,11378,0.633830070495606
11437,430.611999511719,184.134460449219,79.24053955078129,0.902666568756104,11587,0.6879398226737979
14626,496.585998535156,204.534133911133,92.9748687744141,0.8907115459442142,15070,0.570214450359345
11353,431.47900390625,182.002410888672,80.0629577636719,0.898046493530273,11579,0.716639339923859
10409,391.579010009766,159.815322875977,83.1529006958008,0.853979766368866,10549,0.653298199176788
12473,440.92599487304705,180.64567565918,88.5600814819336,0.871586382389069,12673,0.629854083061218
15121,503.486999511719,212.938522338867,91.33050537109371,0.903349339962006,15470,0.7837963700294491
13990,484.046997070313,205.397796630859,87.6490478515625,0.904379904270172,14315,0.5907939076423651
13302,482.690002441406,209.397109985352,81.748908996582,0.9206447601318359,13827,0.595327615737915
9424,387.973999023438,154.510940551758,79.7123184204102,0.856648325920105,9633,0.604528844356537
13272,471.899993896484,201.494689941406,84.15379333496091,0.9086090326309201,13492,0.5657289028167719
12624,452.731994628906,192.11096191406298,84.6123733520508,0.8977845311164859,12791,0.565591394901276
10502,402.83401489257795,162.625137329102,83.3145980834961,0.8588001728057858,10798,0.639196574687958
11323,420.058013916016,169.97677612304702,86.3613662719727,0.861311376094818,11586,0.71919459104538
13884,478.701995849609,201.316299438477,89.1812057495117,0.896526336669922,14217,0.7979310154914859
11875,429.94900512695295,173.69348144531298,88.0417098999024,0.86201673746109,12128,0.784449756145477
11140,429.796997070313,179.196746826172,80.0765686035156,0.8946019411087041,11346,0.589106321334839
15510,507.319000244141,215.95481872558602,92.47437286376949,0.903678476810455,15862,0.599536120891571
11277,417.976989746094,166.912979125977,87.66714477539058,0.8509624004364009,11597,0.64260071516037
11530,458.712005615234,197.87550354003898,75.38201904296871,0.9245928525924679,11918,0.700315833091736
9483,390.997985839844,157.259918212891,78.6333312988281,0.866013050079346,9817,0.6578564047813421
9359,395.98800659179705,168.2939453125,71.1074142456055,0.906354010105133,9555,0.575159788131714
11166,419.433013916016,171.46438598632798,84.3246612548828,0.870713174343109,11437,0.604351580142975
10620,404.932006835938,164.520553588867,83.2956924438477,0.8623611927032471,10863,0.761836469173431
12406,441.877990722656,177.862686157227,90.56725311279301,0.8606496453285221,12864,0.623856008052826
12272,439.9169921875,181.70637512207,86.9454345703125,0.878090739250183,12495,0.64117032289505
11930,434.805999755859,175.301193237305,87.9839096069336,0.864924848079681,12260,0.643820822238922
12032,437.30300903320295,176.751556396484,87.45618438720699,0.8690084218978879,12264,0.641433000564575
15779,506.377014160156,209.404891967773,97.43090057373051,0.885166108608246,16201,0.61946451663971
