area,perimetro,maior-eixo,menor-eixo,arredondamento,area-convexa,extensao,classe
14002,490.570007324219,209.334274291992,86.1463088989258,0.911398410797119,14336,0.6569082736968989,0
11542,426.403991699219,175.276077270508,84.45689392089841,0.876253366470337,11738,0.627282619476318,1
11249,423.09500122070295,167.86300659179702,86.5387725830078,0.856870293617249,11560,0.618893027305603,1
11293,424.62399291992205,178.363418579102,81.41404724121091,0.889748871326447,11473,0.7461020350456241,1
10882,411.746002197266,168.95947265625,83.1814727783203,0.8704164624214169,11033,0.754018843173981,1
11710,424.49099731445295,173.7900390625,86.4989471435547,0.8673372268676759,11880,0.7327910065650941,1
10756,420.085998535156,170.63708496093798,81.58211517333991,0.87830376625061,10957,0.59497731924057,1
8505,359.100006103516,147.798889160156,73.8086853027344,0.866379678249359,8651,0.677257537841797,1
15420,503.45999145507795,206.056549072266,96.4172821044922,0.883772611618042,15800,0.584622383117676,1
12402,437.65798950195295,175.231658935547,91.14551544189449,0.854079246520996,12595,0.765933811664581,1
12487,437.121002197266,174.211227416992,92.4195709228516,0.847683072090149,12808,0.6954608559608461,1
13201,461.51901245117205,192.88508605957,87.83331298828129,0.890304327011108,13408,0.6349076628685,0
11462,423.234985351563,171.589294433594,85.7218551635742,0.8662701845169071,11712,0.694666683673859,1
13422,474.954986572266,196.454254150391,88.85059356689449,0.8918805122375492,13817,0.5598098039627081,0
12184,437.838989257812,180.107086181641,87.2916946411133,0.874699592590332,12398,0.77373468875885,1
15551,515.783996582031,215.089736938477,93.75079345703121,0.9000104665756229,15908,0.565655469894409,0
14196,499.23001098632795,210.180114746094,87.1034698486328,0.9100843667984009,14509,0.6188586950302121,0
12759,463.640991210938,200.957458496094,81.2090835571289,0.91471004486084,12993,0.7789377570152279,0
11594,437.910003662109,178.676605224609,84.30540466308591,0.881688296794891,11969,0.600600898265839,1
11659,429.714996337891,173.348281860352,87.5477828979492,0.863096058368683,11912,0.608761489391327,1
11327,423.16799926757795,169.295455932617,86.5684585571289,0.8593752384185791,11657,0.719997465610504,1
15323,487.86599731445295,192.23083496093702,102.96282958984399,0.844458639621735,15769,0.713693499565125,0
14720,494.861999511719,207.092712402344,91.49889373779301,0.897100865840912,15071,0.704003036022186,0
11816,453.989990234375,191.065628051758,79.9344787597656,0.9082806706428531,12079,0.767771303653717,1
11905,443.76901245117205,185.270233154297,83.6057357788086,0.892390668392181,12209,0.6272061467170721,1
14421,489.817993164063,204.956832885742,90.3416900634766,0.897613167762756,14716,0.6252601742744449,0
11912,439.635986328125,179.977600097656,85.3026962280273,0.8805448412895199,12222,0.603964924812317,1
14436,486.989013671875,204.497695922852,90.8643646240234,0.89586341381073,14709,0.6418567299842829,0
12725,441.679992675781,170.232757568359,97.7390289306641,0.818750619888306,13081,0.641219437122345,1
12434,454.893005371094,193.157958984375,82.8585968017578,0.9033196568489079,12652,0.7036785483360289,0
14750,482.825012207031,198.503356933594,95.4746856689453,0.8767356276512149,15046,0.605500817298889,0
9967,400.218994140625,167.238876342773,76.9632339477539,0.8878155946731571,10128,0.664643883705139,1
14306,482.247985839844,197.685791015625,94.0561065673828,0.8795611262321469,14667,0.5879500508308411,0
11715,430.378997802734,172.75178527832,87.8553085327149,0.86102432012558,12009,0.778353571891785,1
13923,488.7080078125,209.737457275391,85.71607971191409,0.912676513195038,14165,0.534226059913635,0
16258,533.341003417969,229.112991333008,91.1201324462891,0.917511940002441,16705,0.57081663608551,0
13524,487.468994140625,208.153427124023,83.6142654418945,0.9157733321189879,13830,0.637924551963806,0
12466,453.44699096679705,185.616119384766,86.5885696411133,0.8845250010490421,12706,0.601989567279816,1
10502,402.83401489257795,162.625137329102,83.3145980834961,0.8588001728057858,10798,0.639196574687958,1
10974,413.5,170.567825317383,83.2448806762695,0.872818112373352,11142,0.7640997171401981,1
11779,440.976013183594,191.882476806641,78.7344284057617,0.9119387865066529,11918,0.583754599094391,1
11108,416.83401489257795,166.33659362793,86.4592437744141,0.854297161102295,11420,0.680012226104736,1
14715,497.557006835938,212.03532409668,89.5056304931641,0.9065371751785279,15094,0.794889807701111,0
14675,493.273010253906,206.79371643066398,91.5890655517578,0.8965706825256351,15039,0.5661651492118841,0
14945,493.108001708984,202.046981811523,95.0794143676758,0.882356941699982,15357,0.7399980425834659,0
15807,513.510986328125,219.296325683594,92.29656982421879,0.907118201255798,16078,0.7809782624244691,0
11957,441.882995605469,186.961212158203,81.9699935913086,0.8987637758255009,12137,0.773615419864655,1
15292,510.483001708984,219.659027099609,89.1331329345703,0.9139710068702701,15511,0.543194115161896,0
12190,445.89498901367205,185.756942749023,84.6490249633789,0.890134572982788,12386,0.716216206550598,1
13704,472.06100463867205,191.96809387207,92.8804397583008,0.87516051530838,14102,0.7474229335784909,1
13057,445.177001953125,177.807815551758,94.50707244873051,0.847050487995148,13348,0.643360435962677,1
14261,496.359008789063,208.851974487305,88.2422103881836,0.906357884407043,14763,0.695658564567566,0
11488,416.377990722656,170.404800415039,86.13888549804692,0.862829148769379,11663,0.753212690353394,1
12124,431.752014160156,173.803268432617,89.8988800048828,0.8558373451232909,12389,0.770120024681091,1
13043,442.497985839844,173.803634643555,96.697509765625,0.8309409022331241,13278,0.647648811340332,1
11481,419.066986083984,170.32955932617202,86.6847076416016,0.8608117699623109,11674,0.741666674613953,1
14504,502.506988525391,212.24757385253898,87.93212890625,0.910144746303558,14895,0.553418815135956,0
13049,469.537994384766,196.466171264648,85.99484252929692,0.899117112159729,13409,0.7270042896270749,1
12588,445.298004150391,181.65675354003898,89.5271148681641,0.8701218366622929,12865,0.7771329879760741,1
10842,412.74899291992205,167.045104980469,84.0016250610352,0.864363253116608,11105,0.6705009341239929,1
10453,411.447998046875,175.73219299316398,76.618522644043,0.899948596954346,10589,0.805626213550568,1
15929,513.940002441406,212.657516479492,96.9979934692383,0.889916718006134,16293,0.7258601188659671,0
11780,444.992004394531,190.96028137207,78.8517379760742,0.9107663035392758,11956,0.7807011604309079,1
12502,431.31298828125,172.898132324219,92.5653305053711,0.8446145057678219,12679,0.8081448078155521,1
10509,405.057006835937,166.504104614258,81.1501235961914,0.873192131519318,10722,0.6744320392608639,1
9646,390.955993652344,162.013671875,76.31642150878909,0.882106900215149,9815,0.675112009048462,1
13806,490.510009765625,209.720840454102,85.13124084472659,0.9139057397842411,14284,0.795872509479523,0
16893,523.2540283203131,216.24049377441398,100.408164978027,0.8856593370437621,17293,0.6810594797134399,0
11097,422.368011474609,172.163711547852,83.6270294189453,0.8741026520729069,11393,0.612417221069336,1
14359,506.088989257813,223.260848999023,82.48140716552741,0.9292547106742859,14698,0.5378708243370061,0
15982,523.174011230469,220.014999389648,94.2184829711914,0.903666615486145,16337,0.569200098514557,0
13413,475.390014648437,196.856781005859,87.7881851196289,0.89505809545517,13917,0.571008920669556,0
12347,475.390014648437,207.096923828125,77.0804443359375,0.9281545281410221,12857,0.5209484696388239,0
12314,440.14599609375,180.83665466308602,87.92053985595699,0.8738544583320621,12587,0.804836630821228,1
13289,467.315002441406,194.884185791016,87.81411743164058,0.8927277922630309,13628,0.695395052433014,0
10951,424.76901245117205,179.131317138672,78.755012512207,0.8981693983078,11138,0.5672623515129089,1
14260,501.04098510742205,208.83317565918,88.9631576538086,0.904722630977631,14737,0.613175094127655,0
10148,408.22799682617205,168.725357055664,77.14332580566409,0.889357566833496,10409,0.583251893520355,1
12886,455.518005371094,189.859893798828,87.4991836547852,0.8874719142913822,13080,0.592296361923218,0
11299,420.73800659179705,170.820816040039,84.8657455444336,0.867858469486237,11488,0.642572820186615,1
13415,470.35501098632795,197.029937744141,87.6526260375977,0.895595371723175,13629,0.5822482705116271,0
11447,436.868988037109,180.437316894531,82.3101272583008,0.889892578125,11733,0.572579026222229,1
12198,440.200988769531,180.956604003906,86.9732818603516,0.876923143863678,12412,0.600295305252075,1
14145,486.608001708984,209.353210449219,86.7894744873047,0.9100219607353209,14370,0.7666666507720951,0
8679,380.601013183594,158.235260009766,70.7879943847656,0.894354403018951,8889,0.7180441617965699,1
12181,434.81298828125,179.225311279297,86.9854049682617,0.874324917793274,12387,0.72800624370575,1
14202,485.93798828125,202.614059448242,90.6502838134766,0.8943321108818051,14640,0.5617657303810121,0
10885,434.273010253906,191.09132385253898,73.5486068725586,0.9229636192321781,11024,0.799897134304047,0
13970,494.653991699219,211.74269104003898,85.07025146484379,0.9157439470291141,14280,0.696271955966949,0
11128,423.236999511719,173.39533996582,82.44134521484371,0.8797410726547241,11372,0.599149286746979,1
10246,419.950012207031,178.92370605468798,74.2416229248047,0.909851253032684,10525,0.777862131595612,1
13333,467.024993896484,196.79699707031298,87.2731094360352,0.896290361881256,13589,0.694427073001862,1
11965,455.817993164063,196.161865234375,78.4288101196289,0.916595041751862,12247,0.659446656703949,0
11465,410.515014648438,160.70632934570298,92.1443252563477,0.819295942783356,11706,0.75756573677063,1
9801,391.964996337891,162.89904785156298,76.9716491699219,0.881324589252472,9964,0.664744973182678,1
14324,487.252990722656,195.94514465332,94.8413543701172,0.8750569820404049,14822,0.7574027180671691,0
11479,429.174011230469,176.478302001953,83.6165390014648,0.880629062652588,11739,0.61961567401886,1
12043,444.058013916016,179.917205810547,86.4832000732422,0.876894235610962,12364,0.69612717628479,1
10474,403.45999145507795,167.88439941406298,80.188591003418,0.8785547018051151,10611,0.788704812526703,1
12900,461.835998535156,195.345138549805,84.5719757080078,0.901424586772919,13160,0.591797411441803,1
13413,465.60501098632795,198.852722167969,86.0941543579102,0.901415824890137,13620,0.635325908660889,0
12382,453.049987792969,187.106994628906,85.7300796508789,0.8888555765151981,12771,0.613456189632416,1
13158,470.996002197266,201.01838684082,84.5030136108398,0.907350659370422,13462,0.6197833418846129,0
10470,419.018005371094,177.064361572266,75.6327896118164,0.904181480407715,10682,0.598627805709839,1
12613,459.912994384766,193.372146606445,84.3145294189453,0.899935960769653,12937,0.6278873085975649,1
14795,497.515991210938,213.603179931641,89.84618377685551,0.907236039638519,15002,0.803072273731232,0
11911,441.059997558594,185.20558166503898,82.24365234375,0.8959936499595641,12119,0.580458104610443,1
14340,477.89599609375,196.475067138672,94.2577896118164,0.87740832567215,14700,0.608142495155335,0
14784,481.985992431641,200.027160644531,94.98056030273442,0.8800730705261229,15005,0.7215931415557858,0
15545,510.283996582031,213.43664550781202,93.55502319335942,0.898815631866455,15909,0.568165183067322,0
14753,495.260009765625,203.724700927734,93.18321990966801,0.8892621994018559,15153,0.634646832942963,1
12881,457.783996582031,192.627166748047,86.60134887695308,0.8932399749755859,13109,0.5720312595367429,1
13335,474.377014160156,197.839904785156,87.5825424194336,0.8966727256774899,13702,0.667016804218292,1
11287,421.993011474609,176.18260192871102,82.7287368774414,0.882899284362793,11469,0.816419541835785,1
11682,437.04000854492205,176.230987548828,86.3224945068359,0.8718202710151669,11969,0.581194043159485,1
11476,424.78298950195295,169.090423583984,88.1805953979492,0.8532515168189999,11845,0.6245442032814029,1
10870,409.49099731445295,169.206069946289,82.09532165527341,0.874414563179016,11030,0.670242965221405,1
11379,438.164001464844,182.200088500977,80.8866653442383,0.896054446697235,11735,0.594141602516174,1
12525,455.180999755859,183.669342041016,88.25433349609371,0.876991093158722,12911,0.709470927715302,1
13072,484.787994384766,206.886932373047,81.9267196655273,0.9182515740394591,13593,0.70415860414505,0
11552,432.81201171875,178.890762329102,84.0798034667969,0.882663011550903,11838,0.6364738345146179,1
10533,411.013000488281,168.518325805664,80.8294448852539,0.877461135387421,10834,0.636973857879639,1
11766,423.98098754882795,171.20861816406298,88.1124649047852,0.8574005365371701,11954,0.63917863368988,1
12532,449.743011474609,179.285263061523,90.64862060546879,0.862761497497559,12874,0.60278981924057,1
13777,480.835998535156,197.00587463378898,90.1847457885742,0.889067053794861,14266,0.632639944553375,0
10572,403.26901245117205,164.572509765625,81.9768447875977,0.8671081066131591,10745,0.74708503484726,1
11281,424.971008300781,170.975967407227,85.2737808227539,0.866747498512268,11543,0.689463376998901,1
10842,434.273010253906,179.434875488281,79.0073547363281,0.8978447318077091,11251,0.545784056186676,1
12917,473.234985351563,200.325332641602,83.2011795043945,0.909670650959015,13302,0.666099429130554,0
13244,461.93899536132795,194.18376159668,87.82101440429692,0.891887545585632,13476,0.7112782001495358,0
11870,432.298004150391,177.364822387695,86.7665863037109,0.8721725344657901,12143,0.770829260349274,1
13321,473.993011474609,199.272567749023,85.9288330078125,0.9022503495216371,13758,0.564568758010864,0
10488,416.609008789063,175.397888183594,77.31370544433591,0.897610068321228,10720,0.7175697684288029,1
14026,467.765014648438,191.735412597656,94.2473678588867,0.8708498477935791,14222,0.6277300119400021,1
10351,408.996002197266,168.567886352539,78.9616394042969,0.883502542972565,10526,0.594099760055542,1
9802,396.816009521484,166.890213012695,75.1170120239258,0.892978966236115,9948,0.5711788535118101,1
15228,505.265014648438,209.625274658203,93.52686309814449,0.8949521780014041,15501,0.739223301410675,0
13582,475.85598754882795,195.639694213867,89.24896240234379,0.889882147312164,13890,0.721832454204559,0
14789,492.951995849609,206.708679199219,92.6035690307617,0.894038200378418,15069,0.7478256225585941,0
13342,488.26998901367205,208.66551208496102,83.1663513183594,0.917140960693359,13703,0.5259382128715521,0
11546,429.680999755859,179.215957641602,82.6570129394531,0.887288630008698,11698,0.5995742082595831,1
12376,455.733001708984,188.82434082031298,85.1746292114258,0.8924841880798341,12702,0.5639553666114809,1
14755,510.138000488281,218.699157714844,86.8123550415039,0.9178407788276669,15025,0.5333260893821721,0
